Notes,Year,Year Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,1981,1981,Trigone of urinary bladder,188,3,229487512,0.0 (Unreliable)
,1981,1981,Dome of urinary bladder,188.1,2,229487512,0.0 (Unreliable)
,1981,1981,Posterior wall of urinary bladder,188.4,1,229487512,0.0 (Unreliable)
,1981,1981,Bladder neck,188.5,2,229487512,0.0 (Unreliable)
,1981,1981,Urachus,188.7,10,229487512,0.0 (Unreliable)
,1981,1981,Other specified sites of bladder,188.8,1,229487512,0.0 (Unreliable)
,1981,1981,"Bladder, part unspecified",188.9,9796,229487512,4.3
,1981,1981,"Kidney, except pelvis",189,7576,229487512,3.3
,1981,1981,Renal pelvis,189.1,126,229487512,0.1
,1981,1981,Ureter,189.2,294,229487512,0.1
,1981,1981,Urethra,189.3,147,229487512,0.1
,1981,1981,Other specified sites of urinary organs,189.8,2,229487512,0.0 (Unreliable)
,1981,1981,"Urinary organ, site unspecified",189.9,39,229487512,0
,1981,1981,"Eyeball, except conjunctiva, cornea, retina, and choroid",190,3,229487512,0.0 (Unreliable)
,1981,1981,Orbit,190.1,45,229487512,0
,1981,1981,Lacrimal gland,190.2,5,229487512,0.0 (Unreliable)
,1981,1981,Conjunctiva,190.3,2,229487512,0.0 (Unreliable)
,1981,1981,Retina,190.5,31,229487512,0
,1981,1981,Choroid,190.6,3,229487512,0.0 (Unreliable)
,1981,1981,Lacrimal duct,190.7,4,229487512,0.0 (Unreliable)
,1981,1981,"Eye, part unspecified",190.9,167,229487512,0.1
,1981,1981,"Cerebrum, except lobes and ventricles",191,553,229487512,0.2
,1981,1981,Frontal lobe,191.1,339,229487512,0.1
,1981,1981,Temporal lobe,191.2,227,229487512,0.1
,1981,1981,Parietal lobe,191.3,227,229487512,0.1
,1981,1981,Occipital lobe,191.4,36,229487512,0
,1981,1981,Ventricles,191.5,32,229487512,0
,1981,1981,Cerebellum nos,191.6,242,229487512,0.1
,1981,1981,Brain stem,191.7,190,229487512,0.1
,1981,1981,Other parts of brain,191.8,73,229487512,0
,1981,1981,"Brain, unspecified",191.9,7172,229487512,3.1
,1981,1981,Cranial nerves,192,15,229487512,0.0 (Unreliable)
,1981,1981,Cerebral meninges,192.1,128,229487512,0.1
,1981,1981,Spinal cord,192.2,94,229487512,0
,1981,1981,Spinal meninges,192.3,1,229487512,0.0 (Unreliable)
,1981,1981,"Nervous system, part unspecified",192.9,53,229487512,0
,1981,1981,Malignant neoplasm of thyroid gland,193,1006,229487512,0.4
,1981,1981,Adrenal gland,194,543,229487512,0.2
,1981,1981,Parathyroid gland,194.1,11,229487512,0.0 (Unreliable)
,1981,1981,Pituitary gland and craniopharyngeal duct,194.3,38,229487512,0
,1981,1981,Pineal gland,194.4,36,229487512,0
,1981,1981,Carotid body,194.5,5,229487512,0.0 (Unreliable)
,1981,1981,Aortic body and other paraganglia,194.6,17,229487512,0.0 (Unreliable)
,1981,1981,Other,194.8,1,229487512,0.0 (Unreliable)
,1981,1981,"Endocrine gland, site unspecified",194.9,4,229487512,0.0 (Unreliable)
,1981,1981,"Head, face, and neck",195,895,229487512,0.4
,1981,1981,Thorax,195.1,211,229487512,0.1
,1981,1981,Abdomen,195.2,1264,229487512,0.6
,1981,1981,Pelvis,195.3,341,229487512,0.1
,1981,1981,Upper limb,195.4,13,229487512,0.0 (Unreliable)
,1981,1981,Lower limb,195.5,47,229487512,0
,1981,1981,Other specified sites,195.8,39,229487512,0
,1981,1981,Disseminated,199,3018,229487512,1.3
,1981,1981,Other,199.1,24423,229487512,10.6
,1981,1981,Reticulosarcoma,200,2618,229487512,1.1
,1981,1981,Lymphosarcoma,200.1,2084,229487512,0.9
,1981,1981,Burkitt's tumor or lymphoma,200.2,116,229487512,0.1
,1981,1981,Other named variants,200.8,246,229487512,0.1
,1981,1981,Hodgkin's paragranuloma,201,1,229487512,0.0 (Unreliable)
,1981,1981,Hodgkin's sarcoma,201.2,5,229487512,0.0 (Unreliable)
,1981,1981,Lymphocytic-histiocytic predominance,201.4,4,229487512,0.0 (Unreliable)
,1981,1981,Nodular sclerosis,201.5,34,229487512,0
,1981,1981,Mixed cellularity,201.6,16,229487512,0.0 (Unreliable)
,1981,1981,Lymphocytic depletion,201.7,38,229487512,0
,1981,1981,"Hodgkin's disease, unspecified",201.9,1899,229487512,0.8
,1981,1981,Nodular lymphoma,202,247,229487512,0.1
,1981,1981,Mycosis fungoides,202.1,142,229487512,0.1
,1981,1981,Sézary's disease,202.2,14,229487512,0.0 (Unreliable)
,1981,1981,Malignant histiocytosis,202.3,67,229487512,0
,1981,1981,Leukemic reticuloendotheliosis,202.4,145,229487512,0.1
,1981,1981,Letterer-siwe disease,202.5,1,229487512,0.0 (Unreliable)
,1981,1981,Malignant mast cell tumors,202.6,1,229487512,0.0 (Unreliable)
,1981,1981,Other lymphomas,202.8,7064,229487512,3.1
,1981,1981,Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue,202.9,82,229487512,0
,1981,1981,Multiple myeloma,203,6679,229487512,2.9
,1981,1981,Plasma cell leukemia,203.1,28,229487512,0
,1981,1981,Other immunoproliferative neoplasms,203.8,22,229487512,0
,1981,1981,Acute,204,1372,229487512,0.6
,1981,1981,Chronic,204.1,2881,229487512,1.3
,1981,1981,Subacute,204.2,10,229487512,0.0 (Unreliable)
,1981,1981,Other lymphoid leukemia,204.8,1,229487512,0.0 (Unreliable)
,1981,1981,Unspecified lymphoid leukemia,204.9,464,229487512,0.2
,1981,1981,Acute,205,4859,229487512,2.1
,1981,1981,Chronic,205.1,2023,229487512,0.9
,1981,1981,Subacute,205.2,52,229487512,0
,1981,1981,Myeloid sarcoma,205.3,14,229487512,0.0 (Unreliable)
,1981,1981,Other myeloid leukemia,205.8,2,229487512,0.0 (Unreliable)
,1981,1981,Unspecified myeloid leukemia,205.9,438,229487512,0.2
,1981,1981,Acute,206,246,229487512,0.1
,1981,1981,Chronic,206.1,12,229487512,0.0 (Unreliable)
,1981,1981,Subacute,206.2,2,229487512,0.0 (Unreliable)
,1981,1981,Other monocytic leukemia,206.8,1,229487512,0.0 (Unreliable)
,1981,1981,Unspecified monocytic leukemia,206.9,52,229487512,0
,1981,1981,Acute erythremia and erythroleukemia,207,225,229487512,0.1
,1981,1981,Megakaryocytic leukemia,207.2,10,229487512,0.0 (Unreliable)
,1981,1981,Other specified leukemia,207.8,76,229487512,0
,1981,1981,Acute,208,2015,229487512,0.9
,1981,1981,Chronic,208.1,143,229487512,0.1
,1981,1981,Subacute,208.2,17,229487512,0.0 (Unreliable)
,1981,1981,Other leukemia of unspecified cell type,208.8,68,229487512,0
,1981,1981,Unspecified leukemia,208.9,1290,229487512,0.6
,1981,1981,Major salivary glands,210.2,4,229487512,0.0 (Unreliable)
,1981,1981,Tonsil,210.5,1,229487512,0.0 (Unreliable)
,1981,1981,Esophagus,211,5,229487512,0.0 (Unreliable)
,1981,1981,Stomach,211.1,16,229487512,0.0 (Unreliable)
,1981,1981,"Duodenum, jejunum, and ileum",211.2,7,229487512,0.0 (Unreliable)
,1981,1981,Colon,211.3,39,229487512,0
,1981,1981,Rectum and anal canal,211.4,7,229487512,0.0 (Unreliable)
,1981,1981,Liver and biliary passages,211.5,9,229487512,0.0 (Unreliable)
,1981,1981,"Pancreas, except islets of langerhans",211.6,14,229487512,0.0 (Unreliable)
,1981,1981,Islets of langerhans,211.7,14,229487512,0.0 (Unreliable)
,1981,1981,Retroperitoneum and peritoneum,211.8,2,229487512,0.0 (Unreliable)
,1981,1981,Other and unspecified site,211.9,1,229487512,0.0 (Unreliable)
,1981,1981,Larynx,212.1,5,229487512,0.0 (Unreliable)
,1981,1981,Trachea,212.2,2,229487512,0.0 (Unreliable)
,1981,1981,Bronchus and lung,212.3,17,229487512,0.0 (Unreliable)
,1981,1981,Pleura,212.4,2,229487512,0.0 (Unreliable)
,1981,1981,Mediastinum,212.5,1,229487512,0.0 (Unreliable)
,1981,1981,Thymus,212.6,12,229487512,0.0 (Unreliable)
,1981,1981,Heart,212.7,23,229487512,0
,1981,1981,Bones of skull and face,213,2,229487512,0.0 (Unreliable)
,1981,1981,Lower jaw bone,213.1,1,229487512,0.0 (Unreliable)
,1981,1981,"Vertebral column, excluding sacrum and coccyx",213.2,3,229487512,0.0 (Unreliable)
,1981,1981,Lipoma,214,9,229487512,0.0 (Unreliable)
,1981,1981,"Head, face, and neck",215,1,229487512,0.0 (Unreliable)
,1981,1981,"Upper limb, including shoulder",215.2,1,229487512,0.0 (Unreliable)
,1981,1981,Thorax,215.4,1,229487512,0.0 (Unreliable)
,1981,1981,Abdomen,215.5,2,229487512,0.0 (Unreliable)
,1981,1981,Pelvis,215.6,1,229487512,0.0 (Unreliable)
,1981,1981,Site unspecified,215.9,19,229487512,0.0 (Unreliable)
,1981,1981,Scalp and skin of neck,216.4,1,229487512,0.0 (Unreliable)
,1981,1981,"Skin of trunk, except scrotum",216.5,4,229487512,0.0 (Unreliable)
,1981,1981,"Skin of lower limb, including hip",216.7,1,229487512,0.0 (Unreliable)
,1981,1981,Other specified sites of skin,216.8,1,229487512,0.0 (Unreliable)
,1981,1981,"Skin, site unspecified",216.9,25,229487512,0
,1981,1981,Uterine leiomyoma,218,20,229487512,0
,1981,1981,"Uterus, part unspecified",219.9,4,229487512,0.0 (Unreliable)
,1981,1981,Benign neoplasm of ovary,220,19,229487512,0.0 (Unreliable)
,1981,1981,Fallopian tube and uterine ligaments,221,1,229487512,0.0 (Unreliable)
,1981,1981,"Kidney, except pelvis",223,4,229487512,0.0 (Unreliable)
,1981,1981,Choroid,224.6,1,229487512,0.0 (Unreliable)
,1981,1981,Brain,225,120,229487512,0.1
,1981,1981,Cranial nerves,225.1,64,229487512,0
,1981,1981,Cerebral meninges,225.2,698,229487512,0.3
,1981,1981,Spinal cord,225.3,6,229487512,0.0 (Unreliable)
,1981,1981,Spinal meninges,225.4,4,229487512,0.0 (Unreliable)
,1981,1981,"Nervous system, part unspecified",225.9,1,229487512,0.0 (Unreliable)
,1981,1981,Benign neoplasm of thyroid glands,226,11,229487512,0.0 (Unreliable)
,1981,1981,Adrenal gland,227,40,229487512,0
,1981,1981,Parathyroid gland,227.1,14,229487512,0.0 (Unreliable)
,1981,1981,Pituitary gland and craniopharyngeal duct (pouch),227.3,122,229487512,0.1
,1981,1981,Aortic body and other paraganglia,227.6,2,229487512,0.0 (Unreliable)
,1981,1981,"Endocrine gland, site unspecified",227.9,1,229487512,0.0 (Unreliable)
,1981,1981,"Hemangioma, any site",228,43,229487512,0
,1981,1981,"Lymphangioma, any site",228.1,41,229487512,0
,1981,1981,Other specified sites,229.8,3,229487512,0.0 (Unreliable)
,1981,1981,Site unspecified,229.9,11,229487512,0.0 (Unreliable)
,1981,1981,"Lip, oral cavity, and pharynx",230,1,229487512,0.0 (Unreliable)
,1981,1981,Liver and biliary system,230.8,1,229487512,0.0 (Unreliable)
,1981,1981,Larynx,231,1,229487512,0.0 (Unreliable)
,1981,1981,Bronchus and lung,231.2,1,229487512,0.0 (Unreliable)
,1981,1981,Skin of lip,232,1,229487512,0.0 (Unreliable)
,1981,1981,"Skin, site unspecified",232.9,2,229487512,0.0 (Unreliable)
,1981,1981,Breast,233,1,229487512,0.0 (Unreliable)
,1981,1981,Cervix uteri,233.1,3,229487512,0.0 (Unreliable)
,1981,1981,Site unspecified,234.9,1,229487512,0.0 (Unreliable)
,1981,1981,"Stomach, intestines, and rectum",235.2,71,229487512,0
,1981,1981,Liver and biliary passages,235.3,12,229487512,0.0 (Unreliable)
,1981,1981,Retroperitoneum and peritoneum,235.4,8,229487512,0.0 (Unreliable)
,1981,1981,Other and unspecified digestive organs,235.5,5,229487512,0.0 (Unreliable)
,1981,1981,"Trachea, bronchus, and lung",235.7,21,229487512,0
,1981,1981,"Pleura, thymus, and mediastinum",235.8,6,229487512,0.0 (Unreliable)
,1981,1981,Uterus,236,2,229487512,0.0 (Unreliable)
,1981,1981,Placenta,236.1,1,229487512,0.0 (Unreliable)
,1981,1981,Ovary,236.2,8,229487512,0.0 (Unreliable)
,1981,1981,Bladder,236.7,1,229487512,0.0 (Unreliable)
,1981,1981,Other and unspecified urinary organs,236.9,2,229487512,0.0 (Unreliable)
,1981,1981,Pituitary gland and craniopharyngeal duct,237,64,229487512,0
,1981,1981,Pineal gland,237.1,10,229487512,0.0 (Unreliable)
,1981,1981,Paraganglia,237.3,5,229487512,0.0 (Unreliable)
,1981,1981,Brain and spinal cord,237.5,30,229487512,0
,1981,1981,Meninges,237.6,2,229487512,0.0 (Unreliable)
,1981,1981,Neurofibromatosis,237.7,49,229487512,0
,1981,1981,Bone and articular cartilage,238,10,229487512,0.0 (Unreliable)
,1981,1981,"Connective and other soft tissueperipheral, sympathetic, and parasympathetic nerves and ganglia",238.1,19,229487512,0.0 (Unreliable)
,1981,1981,Skin,238.2,2,229487512,0.0 (Unreliable)
,1981,1981,Breast,238.3,5,229487512,0.0 (Unreliable)
,1981,1981,Polycythemia vera,238.4,313,229487512,0.1
,1981,1981,Histiocytic and mast cells,238.5,1,229487512,0.0 (Unreliable)
,1981,1981,Plasma cells,238.6,38,229487512,0
,1981,1981,Other lymphatic and hematopoietic tissues,238.7,548,229487512,0.2
,1981,1981,Other specified sites,238.8,8,229487512,0.0 (Unreliable)
,1981,1981,Site unspecified,238.9,47,229487512,0
,1981,1981,Digestive system,239,290,229487512,0.1
,1981,1981,Respiratory system,239.1,337,229487512,0.1
,1981,1981,"Bone, soft tissue, and skin",239.2,32,229487512,0
,1981,1981,Bladder,239.4,35,229487512,0
,1981,1981,Other genitourinary organs,239.5,89,229487512,0
,1981,1981,Brain,239.6,2223,229487512,1
,1981,1981,Endocrine glands and other parts of nervous system,239.7,143,229487512,0.1
,1981,1981,Other specified sites,239.8,218,229487512,0.1
,1981,1981,Site unspecified,239.9,85,229487512,0
,1981,1981,"Goiter, unspecified",240.9,22,229487512,0
,1981,1981,Nontoxic uninodular goiter,241,4,229487512,0.0 (Unreliable)
,1981,1981,Nontoxic multinodular goiter,241.1,1,229487512,0.0 (Unreliable)
,1981,1981,Unspecified nontoxic nodular goiter,241.9,3,229487512,0.0 (Unreliable)
,1981,1981,Toxic diffuse goiter,242,25,229487512,0
,1981,1981,Toxic multinodular goiter,242.2,3,229487512,0.0 (Unreliable)
,1981,1981,"Toxic nodular goiter, unspecified",242.3,3,229487512,0.0 (Unreliable)
,1981,1981,Thyrotoxicosis without mention of goiter or other cause,242.9,124,229487512,0.1
,1981,1981,Congenital hypothyroidism,243,6,229487512,0.0 (Unreliable)
,1981,1981,Other specified acquired hypothyroidism,244.8,1,229487512,0.0 (Unreliable)
,1981,1981,Unspecified hypothyroidism,244.9,545,229487512,0.2
,1981,1981,Acute thyroiditis,245,3,229487512,0.0 (Unreliable)
,1981,1981,Chronic lymphocytic thyroiditis,245.2,3,229487512,0.0 (Unreliable)
,1981,1981,Chronic fibrous thyroiditis,245.3,2,229487512,0.0 (Unreliable)
,1981,1981,Other and unspecified chronic thyroiditis,245.8,2,229487512,0.0 (Unreliable)
,1981,1981,"Thyroiditis, unspecified",245.9,2,229487512,0.0 (Unreliable)
,1981,1981,Dyshormonogenic goiter,246.1,1,229487512,0.0 (Unreliable)
,1981,1981,Hemorrhage and infarction of thyroid,246.3,1,229487512,0.0 (Unreliable)
,1981,1981,Other specified disorders of thyroid,246.8,2,229487512,0.0 (Unreliable)
,1981,1981,Unspecified disorder of thyroid,246.9,12,229487512,0.0 (Unreliable)
,1981,1981,Diabetes mellitus without mention of complication,250,26481,229487512,11.5
,1981,1981,Diabetes with ketoacidosis,250.1,1691,229487512,0.7
,1981,1981,Diabetes with hyperosmolarity,250.2,1160,229487512,0.5
,1981,1981,Diabetes with other coma,250.3,2107,229487512,0.9
,1981,1981,Diabetes with renal manifestations,250.4,115,229487512,0.1
,1981,1981,Diabetes with ophthalmic manifestations,250.5,195,229487512,0.1
,1981,1981,Diabetes with neurological manifestations,250.6,2209,229487512,1
,1981,1981,Diabetes with peripheral circulatory disorders,250.7,611,229487512,0.3
,1981,1981,Diabetes with unspecified complication,250.9,73,229487512,0
,1981,1981,Hypoglycemic coma,251,38,229487512,0
,1981,1981,"Hypoglycemia, unspecified",251.2,123,229487512,0.1
,1981,1981,Abnormality of secretion of gastrin,251.5,15,229487512,0.0 (Unreliable)
,1981,1981,Other specified disorders of pancreatic internal secretion,251.8,2,229487512,0.0 (Unreliable)
,1981,1981,Unspecified disorder of pancreatic internal secretion,251.9,1,229487512,0.0 (Unreliable)
,1981,1981,Hyperparathyroidism,252,62,229487512,0
,1981,1981,Hypoparathyroidism,252.1,14,229487512,0.0 (Unreliable)
,1981,1981,Unspecified disorder of parathyroid gland,252.9,5,229487512,0.0 (Unreliable)
,1981,1981,Acromegaly and gigantism,253,13,229487512,0.0 (Unreliable)
,1981,1981,Other and unspecified anterior pituitary hyperfunction,253.1,1,229487512,0.0 (Unreliable)
,1981,1981,Panhypopituitarism,253.2,63,229487512,0
,1981,1981,Pituitary dwarfism,253.3,2,229487512,0.0 (Unreliable)
,1981,1981,Diabetes insipidus,253.5,18,229487512,0.0 (Unreliable)
,1981,1981,Other disorders of neurohypophysis,253.6,53,229487512,0
,1981,1981,Other disorders of the pituitary and other syndromes of diencephalohypophyseal origin,253.8,10,229487512,0.0 (Unreliable)
,1981,1981,Unspecified,253.9,8,229487512,0.0 (Unreliable)
,1981,1981,Persistent hyperplasia of thymus,254,3,229487512,0.0 (Unreliable)
,1981,1981,Other specified diseases of thymus gland,254.8,1,229487512,0.0 (Unreliable)
,1981,1981,Unspecified disease of thymus gland,254.9,1,229487512,0.0 (Unreliable)
,1981,1981,Cushing's syndrome,255,41,229487512,0
,1981,1981,Hyperaldosteronism,255.1,4,229487512,0.0 (Unreliable)
,1981,1981,Adrenogenital disorders,255.2,4,229487512,0.0 (Unreliable)
,1981,1981,Other corticoadrenal overactivity,255.3,5,229487512,0.0 (Unreliable)
,1981,1981,Corticoadrenal insufficiency,255.4,184,229487512,0.1
,1981,1981,Other specified disorders of adrenal glands,255.8,11,229487512,0.0 (Unreliable)
,1981,1981,Unspecified disorder of adrenal glands,255.9,5,229487512,0.0 (Unreliable)
,1981,1981,Polycystic ovaries,256.4,1,229487512,0.0 (Unreliable)
,1981,1981,"Polyglandular dysfunction, unspecified",258.9,2,229487512,0.0 (Unreliable)
,1981,1981,Carcinoid syndrome,259.2,17,229487512,0.0 (Unreliable)
,1981,1981,"Dwarfism, not elsewhere classified",259.4,56,229487512,0
,1981,1981,Other specified endocrine disorders,259.8,8,229487512,0.0 (Unreliable)
,1981,1981,Unspecified endocrine disorder,259.9,2,229487512,0.0 (Unreliable)
,1981,1981,Kwashiorkor,260,27,229487512,0
,1981,1981,Nutritional marasmus,261,228,229487512,0.1
,1981,1981,Other severe protein-calorie malnutrition,262,7,229487512,0.0 (Unreliable)
,1981,1981,Malnutrition of moderate degree,263,1,229487512,0.0 (Unreliable)
,1981,1981,Arrested development following protein-calorie malnutrition,263.2,2,229487512,0.0 (Unreliable)
,1981,1981,Other protein-calorie malnutrition,263.8,1,229487512,0.0 (Unreliable)
,1981,1981,Unspecified protein-calorie malnutrition,263.9,1945,229487512,0.8
,1981,1981,Unspecified vitamin a deficiency,264.9,1,229487512,0.0 (Unreliable)
,1981,1981,Other and unspecified manifestations of thiamine deficiency,265.1,16,229487512,0.0 (Unreliable)
,1981,1981,Other b-complex deficiencies,266.2,9,229487512,0.0 (Unreliable)
,1981,1981,Unspecified vitamin b deficiency,266.9,1,229487512,0.0 (Unreliable)
,1981,1981,Ascorbic acid deficiency,267,3,229487512,0.0 (Unreliable)
,1981,1981,"Rickets, late effect",268.1,2,229487512,0.0 (Unreliable)
,1981,1981,"Osteomalacia, unspecified",268.2,6,229487512,0.0 (Unreliable)
,1981,1981,Unspecified vitamin d deficiency,268.9,2,229487512,0.0 (Unreliable)
,1981,1981,Deficiency of vitamin k,269,1,229487512,0.0 (Unreliable)
,1981,1981,Deficiency of other vitamins,269.1,1,229487512,0.0 (Unreliable)
,1981,1981,Unspecified vitamin deficiency,269.2,1,229487512,0.0 (Unreliable)
,1981,1981,Other nutritional deficiency,269.8,4,229487512,0.0 (Unreliable)
,1981,1981,Unspecified nutritional deficiency,269.9,73,229487512,0
,1981,1981,Disturbances of amino-acid transport,270,8,229487512,0.0 (Unreliable)
,1981,1981,Phenylketonuria [pku],270.1,3,229487512,0.0 (Unreliable)
,1981,1981,Other disturbances of aromatic amino-acid metabolism,270.2,9,229487512,0.0 (Unreliable)
,1981,1981,Disturbances of branched-chain amino-acid metabolism,270.3,3,229487512,0.0 (Unreliable)
